OP State,Accelerator Core,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Average Duration(us),Quant Type
dynamic,AI_CORE,"4,7168;4096,7168",DT_BF16;DT_BF16,ND;ND,"4,4096",DT_BF16,ND,49.81,bf16
dynamic,AI_CORE,"4,8192;4096,8192",DT_BF16;DT_BF16,ND;ND,"4,4096",DT_BF16,ND,49.72,bf16
dynamic,AI_CORE,"4,12288;4096,12288",DT_BF16;DT_BF16,ND;ND,"4,4096",DT_BF16,ND,90.72,bf16
dynamic,AI_CORE,"4,16384;4096,16384",DT_BF16;DT_BF16,ND;ND,"4,4096",DT_BF16,ND,115.48,bf16
dynamic,AI_CORE,"4,256;7168,256",DT_BF16;DT_BF16,ND;ND,"4,7168",DT_BF16,ND,38.15,bf16
dynamic,AI_CORE,"4,512;7168,512",DT_BF16;DT_BF16,ND;ND,"4,7168",DT_BF16,ND,38.60,bf16
dynamic,AI_CORE,"4,1024;7168,1024",DT_BF16;DT_BF16,ND;ND,"4,7168",DT_BF16,ND,37.71,bf16
dynamic,AI_CORE,"4,2048;7168,2048",DT_BF16;DT_BF16,ND;ND,"4,7168",DT_BF16,ND,37.92,bf16
dynamic,AI_CORE,"4,4096;7168,4096",DT_BF16;DT_BF16,ND;ND,"4,7168",DT_BF16,ND,52.01,bf16
dynamic,AI_CORE,"4,7168;7168,7168",DT_BF16;DT_BF16,ND;ND,"4,7168",DT_BF16,ND,96.93,bf16
dynamic,AI_CORE,"4,8192;7168,8192",DT_BF16;DT_BF16,ND;ND,"4,7168",DT_BF16,ND,85.99,bf16
dynamic,AI_CORE,"4,12288;7168,12288",DT_BF16;DT_BF16,ND;ND,"4,7168",DT_BF16,ND,157.49,bf16
dynamic,AI_CORE,"4,16384;7168,16384",DT_BF16;DT_BF16,ND;ND,"4,7168",DT_BF16,ND,203.69,bf16
dynamic,AI_CORE,"4,256;8192,256",DT_BF16;DT_BF16,ND;ND,"4,8192",DT_BF16,ND,37.83,bf16
dynamic,AI_CORE,"4,512;8192,512",DT_BF16;DT_BF16,ND;ND,"4,8192",DT_BF16,ND,37.87,bf16
dynamic,AI_CORE,"4,1024;8192,1024",DT_BF16;DT_BF16,ND;ND,"4,8192",DT_BF16,ND,37.73,bf16
dynamic,AI_CORE,"4,2048;8192,2048",DT_BF16;DT_BF16,ND;ND,"4,8192",DT_BF16,ND,37.88,bf16
dynamic,AI_CORE,"4,4096;8192,4096",DT_BF16;DT_BF16,ND;ND,"4,8192",DT_BF16,ND,58.68,bf16
dynamic,AI_CORE,"4,7168;8192,7168",DT_BF16;DT_BF16,ND;ND,"4,8192",DT_BF16,ND,98.38,bf16
dynamic,AI_CORE,"4,8192;8192,8192",DT_BF16;DT_BF16,ND;ND,"4,8192",DT_BF16,ND,100.24,bf16
dynamic,AI_CORE,"4,12288;8192,12288",DT_BF16;DT_BF16,ND;ND,"4,8192",DT_BF16,ND,165.85,bf16
dynamic,AI_CORE,"4,16384;8192,16384",DT_BF16;DT_BF16,ND;ND,"4,8192",DT_BF16,ND,204.94,bf16
dynamic,AI_CORE,"4,256;12288,256",DT_BF16;DT_BF16,ND;ND,"4,12288",DT_BF16,ND,38.46,bf16
dynamic,AI_CORE,"4,512;12288,512",DT_BF16;DT_BF16,ND;ND,"4,12288",DT_BF16,ND,38.67,bf16
dynamic,AI_CORE,"4,1024;12288,1024",DT_BF16;DT_BF16,ND;ND,"4,12288",DT_BF16,ND,38.20,bf16
dynamic,AI_CORE,"4,2048;12288,2048",DT_BF16;DT_BF16,ND;ND,"4,12288",DT_BF16,ND,37.95,bf16
dynamic,AI_CORE,"4,4096;12288,4096",DT_BF16;DT_BF16,ND;ND,"4,12288",DT_BF16,ND,72.59,bf16
dynamic,AI_CORE,"4,7168;12288,7168",DT_BF16;DT_BF16,ND;ND,"4,12288",DT_BF16,ND,147.32,bf16
dynamic,AI_CORE,"4,8192;12288,8192",DT_BF16;DT_BF16,ND;ND,"4,12288",DT_BF16,ND,146.12,bf16
dynamic,AI_CORE,"4,12288;12288,12288",DT_BF16;DT_BF16,ND;ND,"4,12288",DT_BF16,ND,234.74,bf16
dynamic,AI_CORE,"4,16384;12288,16384",DT_BF16;DT_BF16,ND;ND,"4,12288",DT_BF16,ND,294.89,bf16
dynamic,AI_CORE,"4,256;16384,256",DT_BF16;DT_BF16,ND;ND,"4,16384",DT_BF16,ND,38.55,bf16
dynamic,AI_CORE,"4,512;16384,512",DT_BF16;DT_BF16,ND;ND,"4,16384",DT_BF16,ND,38.48,bf16
dynamic,AI_CORE,"4,1024;16384,1024",DT_BF16;DT_BF16,ND;ND,"4,16384",DT_BF16,ND,39.88,bf16
dynamic,AI_CORE,"4,2048;16384,2048",DT_BF16;DT_BF16,ND;ND,"4,16384",DT_BF16,ND,54.57,bf16
dynamic,AI_CORE,"4,4096;16384,4096",DT_BF16;DT_BF16,ND;ND,"4,16384",DT_BF16,ND,96.82,bf16
dynamic,AI_CORE,"4,7168;16384,7168",DT_BF16;DT_BF16,ND;ND,"4,16384",DT_BF16,ND,191.89,bf16
dynamic,AI_CORE,"4,8192;16384,8192",DT_BF16;DT_BF16,ND;ND,"4,16384",DT_BF16,ND,198.00,bf16
dynamic,AI_CORE,"4,12288;16384,12288",DT_BF16;DT_BF16,ND;ND,"4,16384",DT_BF16,ND,324.90,bf16
dynamic,AI_CORE,"4,16384;16384,16384",DT_BF16;DT_BF16,ND;ND,"4,16384",DT_BF16,ND,402.67,bf16
dynamic,AI_CORE,"8,256;256,256",DT_BF16;DT_BF16,ND;ND,"8,256",DT_BF16,ND,38.25,bf16
dynamic,AI_CORE,"8,512;256,512",DT_BF16;DT_BF16,ND;ND,"8,256",DT_BF16,ND,39.31,bf16
dynamic,AI_CORE,"8,1024;256,1024",DT_BF16;DT_BF16,ND;ND,"8,256",DT_BF16,ND,38.05,bf16
dynamic,AI_CORE,"8,2048;256,2048",DT_BF16;DT_BF16,ND;ND,"8,256",DT_BF16,ND,39.02,bf16
dynamic,AI_CORE,"8,4096;256,4096",DT_BF16;DT_BF16,ND;ND,"8,256",DT_BF16,ND,39.36,bf16
dynamic,AI_CORE,"8,7168;256,7168",DT_BF16;DT_BF16,ND;ND,"8,256",DT_BF16,ND,38.17,bf16
dynamic,AI_CORE,"8,8192;256,8192",DT_BF16;DT_BF16,ND;ND,"8,256",DT_BF16,ND,38.39,bf16
dynamic,AI_CORE,"8,12288;256,12288",DT_BF16;DT_BF16,ND;ND,"8,256",DT_BF16,ND,37.56,bf16
dynamic,AI_CORE,"8,16384;256,16384",DT_BF16;DT_BF16,ND;ND,"8,256",DT_BF16,ND,38.41,bf16
dynamic,AI_CORE,"8,256;512,256",DT_BF16;DT_BF16,ND;ND,"8,512",DT_BF16,ND,37.60,bf16
dynamic,AI_CORE,"8,512;512,512",DT_BF16;DT_BF16,ND;ND,"8,512",DT_BF16,ND,39.60,bf16
dynamic,AI_CORE,"8,1024;512,1024",DT_BF16;DT_BF16,ND;ND,"8,512",DT_BF16,ND,37.70,bf16
dynamic,AI_CORE,"8,2048;512,2048",DT_BF16;DT_BF16,ND;ND,"8,512",DT_BF16,ND,37.75,bf16
dynamic,AI_CORE,"8,4096;512,4096",DT_BF16;DT_BF16,ND;ND,"8,512",DT_BF16,ND,37.46,bf16
dynamic,AI_CORE,"8,7168;512,7168",DT_BF16;DT_BF16,ND;ND,"8,512",DT_BF16,ND,37.38,bf16
dynamic,AI_CORE,"8,8192;512,8192",DT_BF16;DT_BF16,ND;ND,"8,512",DT_BF16,ND,37.60,bf16
dynamic,AI_CORE,"8,12288;512,12288",DT_BF16;DT_BF16,ND;ND,"8,512",DT_BF16,ND,37.48,bf16
dynamic,AI_CORE,"8,16384;512,16384",DT_BF16;DT_BF16,ND;ND,"8,512",DT_BF16,ND,37.90,bf16
dynamic,AI_CORE,"8,256;1024,256",DT_BF16;DT_BF16,ND;ND,"8,1024",DT_BF16,ND,37.65,bf16
dynamic,AI_CORE,"8,512;1024,512",DT_BF16;DT_BF16,ND;ND,"8,1024",DT_BF16,ND,37.84,bf16
dynamic,AI_CORE,"8,1024;1024,1024",DT_BF16;DT_BF16,ND;ND,"8,1024",DT_BF16,ND,37.89,bf16
dynamic,AI_CORE,"8,2048;1024,2048",DT_BF16;DT_BF16,ND;ND,"8,1024",DT_BF16,ND,37.63,bf16
dynamic,AI_CORE,"8,4096;1024,4096",DT_BF16;DT_BF16,ND;ND,"8,1024",DT_BF16,ND,38.05,bf16
dynamic,AI_CORE,"8,7168;1024,7168",DT_BF16;DT_BF16,ND;ND,"8,1024",DT_BF16,ND,37.85,bf16
dynamic,AI_CORE,"8,8192;1024,8192",DT_BF16;DT_BF16,ND;ND,"8,1024",DT_BF16,ND,38.15,bf16
dynamic,AI_CORE,"8,12288;1024,12288",DT_BF16;DT_BF16,ND;ND,"8,1024",DT_BF16,ND,37.99,bf16
dynamic,AI_CORE,"8,16384;1024,16384",DT_BF16;DT_BF16,ND;ND,"8,1024",DT_BF16,ND,47.80,bf16
dynamic,AI_CORE,"8,256;2048,256",DT_BF16;DT_BF16,ND;ND,"8,2048",DT_BF16,ND,37.78,bf16
dynamic,AI_CORE,"8,512;2048,512",DT_BF16;DT_BF16,ND;ND,"8,2048",DT_BF16,ND,37.55,bf16
dynamic,AI_CORE,"8,1024;2048,1024",DT_BF16;DT_BF16,ND;ND,"8,2048",DT_BF16,ND,37.45,bf16
dynamic,AI_CORE,"8,2048;2048,2048",DT_BF16;DT_BF16,ND;ND,"8,2048",DT_BF16,ND,37.55,bf16
dynamic,AI_CORE,"8,4096;2048,4096",DT_BF16;DT_BF16,ND;ND,"8,2048",DT_BF16,ND,37.70,bf16
dynamic,AI_CORE,"8,7168;2048,7168",DT_BF16;DT_BF16,ND;ND,"8,2048",DT_BF16,ND,38.30,bf16
dynamic,AI_CORE,"8,8192;2048,8192",DT_BF16;DT_BF16,ND;ND,"8,2048",DT_BF16,ND,37.80,bf16
dynamic,AI_CORE,"8,12288;2048,12288",DT_BF16;DT_BF16,ND;ND,"8,2048",DT_BF16,ND,46.85,bf16
dynamic,AI_CORE,"8,16384;2048,16384",DT_BF16;DT_BF16,ND;ND,"8,2048",DT_BF16,ND,59.44,bf16
dynamic,AI_CORE,"8,256;4096,256",DT_BF16;DT_BF16,ND;ND,"8,4096",DT_BF16,ND,39.51,bf16
dynamic,AI_CORE,"8,512;4096,512",DT_BF16;DT_BF16,ND;ND,"8,4096",DT_BF16,ND,37.86,bf16
dynamic,AI_CORE,"8,1024;4096,1024",DT_BF16;DT_BF16,ND;ND,"8,4096",DT_BF16,ND,37.73,bf16
dynamic,AI_CORE,"8,2048;4096,2048",DT_BF16;DT_BF16,ND;ND,"8,4096",DT_BF16,ND,38.09,bf16
dynamic,AI_CORE,"8,4096;4096,4096",DT_BF16;DT_BF16,ND;ND,"8,4096",DT_BF16,ND,37.75,bf16
dynamic,AI_CORE,"8,7168;4096,7168",DT_BF16;DT_BF16,ND;ND,"8,4096",DT_BF16,ND,49.80,bf16
dynamic,AI_CORE,"8,8192;4096,8192",DT_BF16;DT_BF16,ND;ND,"8,4096",DT_BF16,ND,50.31,bf16
dynamic,AI_CORE,"8,12288;4096,12288",DT_BF16;DT_BF16,ND;ND,"8,4096",DT_BF16,ND,90.02,bf16
dynamic,AI_CORE,"8,16384;4096,16384",DT_BF16;DT_BF16,ND;ND,"8,4096",DT_BF16,ND,116.01,bf16
dynamic,AI_CORE,"8,256;7168,256",DT_BF16;DT_BF16,ND;ND,"8,7168",DT_BF16,ND,37.63,bf16
dynamic,AI_CORE,"8,512;7168,512",DT_BF16;DT_BF16,ND;ND,"8,7168",DT_BF16,ND,37.25,bf16
dynamic,AI_CORE,"8,1024;7168,1024",DT_BF16;DT_BF16,ND;ND,"8,7168",DT_BF16,ND,37.86,bf16
dynamic,AI_CORE,"8,2048;7168,2048",DT_BF16;DT_BF16,ND;ND,"8,7168",DT_BF16,ND,38.08,bf16
dynamic,AI_CORE,"8,4096;7168,4096",DT_BF16;DT_BF16,ND;ND,"8,7168",DT_BF16,ND,52.23,bf16
dynamic,AI_CORE,"8,7168;7168,7168",DT_BF16;DT_BF16,ND;ND,"8,7168",DT_BF16,ND,95.63,bf16
dynamic,AI_CORE,"8,8192;7168,8192",DT_BF16;DT_BF16,ND;ND,"8,7168",DT_BF16,ND,83.83,bf16
dynamic,AI_CORE,"8,12288;7168,12288",DT_BF16;DT_BF16,ND;ND,"8,7168",DT_BF16,ND,157.55,bf16
dynamic,AI_CORE,"8,16384;7168,16384",DT_BF16;DT_BF16,ND;ND,"8,7168",DT_BF16,ND,204.05,bf16
dynamic,AI_CORE,"8,256;8192,256",DT_BF16;DT_BF16,ND;ND,"8,8192",DT_BF16,ND,38.03,bf16
dynamic,AI_CORE,"8,512;8192,512",DT_BF16;DT_BF16,ND;ND,"8,8192",DT_BF16,ND,38.14,bf16
dynamic,AI_CORE,"8,1024;8192,1024",DT_BF16;DT_BF16,ND;ND,"8,8192",DT_BF16,ND,37.84,bf16
dynamic,AI_CORE,"8,2048;8192,2048",DT_BF16;DT_BF16,ND;ND,"8,8192",DT_BF16,ND,37.78,bf16
dynamic,AI_CORE,"8,4096;8192,4096",DT_BF16;DT_BF16,ND;ND,"8,8192",DT_BF16,ND,53.05,bf16
dynamic,AI_CORE,"8,7168;8192,7168",DT_BF16;DT_BF16,ND;ND,"8,8192",DT_BF16,ND,98.02,bf16
dynamic,AI_CORE,"8,8192;8192,8192",DT_BF16;DT_BF16,ND;ND,"8,8192",DT_BF16,ND,102.92,bf16
dynamic,AI_CORE,"8,12288;8192,12288",DT_BF16;DT_BF16,ND;ND,"8,8192",DT_BF16,ND,162.31,bf16
dynamic,AI_CORE,"8,16384;8192,16384",DT_BF16;DT_BF16,ND;ND,"8,8192",DT_BF16,ND,207.00,bf16
dynamic,AI_CORE,"8,256;12288,256",DT_BF16;DT_BF16,ND;ND,"8,12288",DT_BF16,ND,38.95,bf16
dynamic,AI_CORE,"8,512;12288,512",DT_BF16;DT_BF16,ND;ND,"8,12288",DT_BF16,ND,38.45,bf16
dynamic,AI_CORE,"8,1024;12288,1024",DT_BF16;DT_BF16,ND;ND,"8,12288",DT_BF16,ND,39.51,bf16
dynamic,AI_CORE,"8,2048;12288,2048",DT_BF16;DT_BF16,ND;ND,"8,12288",DT_BF16,ND,42.32,bf16
dynamic,AI_CORE,"8,4096;12288,4096",DT_BF16;DT_BF16,ND;ND,"8,12288",DT_BF16,ND,71.22,bf16
dynamic,AI_CORE,"8,7168;12288,7168",DT_BF16;DT_BF16,ND;ND,"8,12288",DT_BF16,ND,142.22,bf16
dynamic,AI_CORE,"8,8192;12288,8192",DT_BF16;DT_BF16,ND;ND,"8,12288",DT_BF16,ND,144.01,bf16
dynamic,AI_CORE,"8,12288;12288,12288",DT_BF16;DT_BF16,ND;ND,"8,12288",DT_BF16,ND,237.21,bf16
dynamic,AI_CORE,"8,16384;12288,16384",DT_BF16;DT_BF16,ND;ND,"8,12288",DT_BF16,ND,287.42,bf16
dynamic,AI_CORE,"8,256;16384,256",DT_BF16;DT_BF16,ND;ND,"8,16384",DT_BF16,ND,38.30,bf16
dynamic,AI_CORE,"8,512;16384,512",DT_BF16;DT_BF16,ND;ND,"8,16384",DT_BF16,ND,38.16,bf16
dynamic,AI_CORE,"8,1024;16384,1024",DT_BF16;DT_BF16,ND;ND,"8,16384",DT_BF16,ND,38.57,bf16
dynamic,AI_CORE,"8,2048;16384,2048",DT_BF16;DT_BF16,ND;ND,"8,16384",DT_BF16,ND,49.93,bf16
dynamic,AI_CORE,"8,4096;16384,4096",DT_BF16;DT_BF16,ND;ND,"8,16384",DT_BF16,ND,96.49,bf16
dynamic,AI_CORE,"8,7168;16384,7168",DT_BF16;DT_BF16,ND;ND,"8,16384",DT_BF16,ND,199.19,bf16
dynamic,AI_CORE,"8,8192;16384,8192",DT_BF16;DT_BF16,ND;ND,"8,16384",DT_BF16,ND,200.07,bf16
dynamic,AI_CORE,"8,12288;16384,12288",DT_BF16;DT_BF16,ND;ND,"8,16384",DT_BF16,ND,326.39,bf16
dynamic,AI_CORE,"8,16384;16384,16384",DT_BF16;DT_BF16,ND;ND,"8,16384",DT_BF16,ND,403.19,bf16
dynamic,AI_CORE,"16,256;256,256",DT_BF16;DT_BF16,ND;ND,"16,256",DT_BF16,ND,38.33,bf16
dynamic,AI_CORE,"16,512;256,512",DT_BF16;DT_BF16,ND;ND,"16,256",DT_BF16,ND,37.70,bf16
dynamic,AI_CORE,"16,1024;256,1024",DT_BF16;DT_BF16,ND;ND,"16,256",DT_BF16,ND,37.59,bf16
dynamic,AI_CORE,"16,2048;256,2048",DT_BF16;DT_BF16,ND;ND,"16,256",DT_BF16,ND,38.29,bf16
dynamic,AI_CORE,"16,4096;256,4096",DT_BF16;DT_BF16,ND;ND,"16,256",DT_BF16,ND,37.71,bf16
dynamic,AI_CORE,"16,7168;256,7168",DT_BF16;DT_BF16,ND;ND,"16,256",DT_BF16,ND,38.07,bf16
dynamic,AI_CORE,"16,8192;256,8192",DT_BF16;DT_BF16,ND;ND,"16,256",DT_BF16,ND,37.42,bf16
dynamic,AI_CORE,"16,12288;256,12288",DT_BF16;DT_BF16,ND;ND,"16,256",DT_BF16,ND,37.65,bf16
dynamic,AI_CORE,"16,16384;256,16384",DT_BF16;DT_BF16,ND;ND,"16,256",DT_BF16,ND,38.27,bf16
dynamic,AI_CORE,"16,256;512,256",DT_BF16;DT_BF16,ND;ND,"16,512",DT_BF16,ND,38.27,bf16
dynamic,AI_CORE,"16,512;512,512",DT_BF16;DT_BF16,ND;ND,"16,512",DT_BF16,ND,39.48,bf16
dynamic,AI_CORE,"16,1024;512,1024",DT_BF16;DT_BF16,ND;ND,"16,512",DT_BF16,ND,37.80,bf16
dynamic,AI_CORE,"16,2048;512,2048",DT_BF16;DT_BF16,ND;ND,"16,512",DT_BF16,ND,37.88,bf16
dynamic,AI_CORE,"16,4096;512,4096",DT_BF16;DT_BF16,ND;ND,"16,512",DT_BF16,ND,38.65,bf16
dynamic,AI_CORE,"16,7168;512,7168",DT_BF16;DT_BF16,ND;ND,"16,512",DT_BF16,ND,37.69,bf16
dynamic,AI_CORE,"16,8192;512,8192",DT_BF16;DT_BF16,ND;ND,"16,512",DT_BF16,ND,40.10,bf16
dynamic,AI_CORE,"16,12288;512,12288",DT_BF16;DT_BF16,ND;ND,"16,512",DT_BF16,ND,37.80,bf16
dynamic,AI_CORE,"16,16384;512,16384",DT_BF16;DT_BF16,ND;ND,"16,512",DT_BF16,ND,37.67,bf16
dynamic,AI_CORE,"16,256;1024,256",DT_BF16;DT_BF16,ND;ND,"16,1024",DT_BF16,ND,37.38,bf16
dynamic,AI_CORE,"16,512;1024,512",DT_BF16;DT_BF16,ND;ND,"16,1024",DT_BF16,ND,37.47,bf16
dynamic,AI_CORE,"16,1024;1024,1024",DT_BF16;DT_BF16,ND;ND,"16,1024",DT_BF16,ND,37.49,bf16
dynamic,AI_CORE,"16,2048;1024,2048",DT_BF16;DT_BF16,ND;ND,"16,1024",DT_BF16,ND,37.52,bf16
dynamic,AI_CORE,"16,4096;1024,4096",DT_BF16;DT_BF16,ND;ND,"16,1024",DT_BF16,ND,37.61,bf16
dynamic,AI_CORE,"16,7168;1024,7168",DT_BF16;DT_BF16,ND;ND,"16,1024",DT_BF16,ND,37.65,bf16
dynamic,AI_CORE,"16,8192;1024,8192",DT_BF16;DT_BF16,ND;ND,"16,1024",DT_BF16,ND,37.92,bf16
dynamic,AI_CORE,"16,12288;1024,12288",DT_BF16;DT_BF16,ND;ND,"16,1024",DT_BF16,ND,38.15,bf16
dynamic,AI_CORE,"16,16384;1024,16384",DT_BF16;DT_BF16,ND;ND,"16,1024",DT_BF16,ND,37.52,bf16
dynamic,AI_CORE,"16,256;2048,256",DT_BF16;DT_BF16,ND;ND,"16,2048",DT_BF16,ND,37.79,bf16
dynamic,AI_CORE,"16,512;2048,512",DT_BF16;DT_BF16,ND;ND,"16,2048",DT_BF16,ND,37.85,bf16
dynamic,AI_CORE,"16,1024;2048,1024",DT_BF16;DT_BF16,ND;ND,"16,2048",DT_BF16,ND,37.97,bf16
dynamic,AI_CORE,"16,2048;2048,2048",DT_BF16;DT_BF16,ND;ND,"16,2048",DT_BF16,ND,38.07,bf16
dynamic,AI_CORE,"16,4096;2048,4096",DT_BF16;DT_BF16,ND;ND,"16,2048",DT_BF16,ND,39.48,bf16
dynamic,AI_CORE,"16,7168;2048,7168",DT_BF16;DT_BF16,ND;ND,"16,2048",DT_BF16,ND,37.74,bf16
dynamic,AI_CORE,"16,8192;2048,8192",DT_BF16;DT_BF16,ND;ND,"16,2048",DT_BF16,ND,38.12,bf16
dynamic,AI_CORE,"16,12288;2048,12288",DT_BF16;DT_BF16,ND;ND,"16,2048",DT_BF16,ND,45.17,bf16
dynamic,AI_CORE,"16,16384;2048,16384",DT_BF16;DT_BF16,ND;ND,"16,2048",DT_BF16,ND,69.16,bf16
dynamic,AI_CORE,"16,256;4096,256",DT_BF16;DT_BF16,ND;ND,"16,4096",DT_BF16,ND,38.02,bf16
dynamic,AI_CORE,"16,512;4096,512",DT_BF16;DT_BF16,ND;ND,"16,4096",DT_BF16,ND,38.08,bf16
dynamic,AI_CORE,"16,1024;4096,1024",DT_BF16;DT_BF16,ND;ND,"16,4096",DT_BF16,ND,38.05,bf16
dynamic,AI_CORE,"16,2048;4096,2048",DT_BF16;DT_BF16,ND;ND,"16,4096",DT_BF16,ND,39.11,bf16
dynamic,AI_CORE,"16,4096;4096,4096",DT_BF16;DT_BF16,ND;ND,"16,4096",DT_BF16,ND,38.31,bf16
dynamic,AI_CORE,"16,7168;4096,7168",DT_BF16;DT_BF16,ND;ND,"16,4096",DT_BF16,ND,50.61,bf16
dynamic,AI_CORE,"16,8192;4096,8192",DT_BF16;DT_BF16,ND;ND,"16,4096",DT_BF16,ND,54.03,bf16
dynamic,AI_CORE,"16,12288;4096,12288",DT_BF16;DT_BF16,ND;ND,"16,4096",DT_BF16,ND,97.12,bf16
dynamic,AI_CORE,"16,16384;4096,16384",DT_BF16;DT_BF16,ND;ND,"16,4096",DT_BF16,ND,135.51,bf16
dynamic,AI_CORE,"16,256;7168,256",DT_BF16;DT_BF16,ND;ND,"16,7168",DT_BF16,ND,38.65,bf16
dynamic,AI_CORE,"16,512;7168,512",DT_BF16;DT_BF16,ND;ND,"16,7168",DT_BF16,ND,38.18,bf16
dynamic,AI_CORE,"16,1024;7168,1024",DT_BF16;DT_BF16,ND;ND,"16,7168",DT_BF16,ND,38.70,bf16
dynamic,AI_CORE,"16,2048;7168,2048",DT_BF16;DT_BF16,ND;ND,"16,7168",DT_BF16,ND,38.22,bf16
dynamic,AI_CORE,"16,4096;7168,4096",DT_BF16;DT_BF16,ND;ND,"16,7168",DT_BF16,ND,49.49,bf16
dynamic,AI_CORE,"16,7168;7168,7168",DT_BF16;DT_BF16,ND;ND,"16,7168",DT_BF16,ND,99.33,bf16
dynamic,AI_CORE,"16,8192;7168,8192",DT_BF16;DT_BF16,ND;ND,"16,7168",DT_BF16,ND,99.82,bf16
dynamic,AI_CORE,"16,12288;7168,12288",DT_BF16;DT_BF16,ND;ND,"16,7168",DT_BF16,ND,156.79,bf16
dynamic,AI_CORE,"16,16384;7168,16384",DT_BF16;DT_BF16,ND;ND,"16,7168",DT_BF16,ND,215.03,bf16
dynamic,AI_CORE,"16,256;8192,256",DT_BF16;DT_BF16,ND;ND,"16,8192",DT_BF16,ND,37.87,bf16
dynamic,AI_CORE,"16,512;8192,512",DT_BF16;DT_BF16,ND;ND,"16,8192",DT_BF16,ND,37.21,bf16
dynamic,AI_CORE,"16,1024;8192,1024",DT_BF16;DT_BF16,ND;ND,"16,8192",DT_BF16,ND,37.35,bf16
dynamic,AI_CORE,"16,2048;8192,2048",DT_BF16;DT_BF16,ND;ND,"16,8192",DT_BF16,ND,37.64,bf16
dynamic,AI_CORE,"16,4096;8192,4096",DT_BF16;DT_BF16,ND;ND,"16,8192",DT_BF16,ND,56.13,bf16
dynamic,AI_CORE,"16,7168;8192,7168",DT_BF16;DT_BF16,ND;ND,"16,8192",DT_BF16,ND,105.95,bf16
dynamic,AI_CORE,"16,8192;8192,8192",DT_BF16;DT_BF16,ND;ND,"16,8192",DT_BF16,ND,120.48,bf16
dynamic,AI_CORE,"16,12288;8192,12288",DT_BF16;DT_BF16,ND;ND,"16,8192",DT_BF16,ND,167.37,bf16
dynamic,AI_CORE,"16,16384;8192,16384",DT_BF16;DT_BF16,ND;ND,"16,8192",DT_BF16,ND,232.34,bf16
dynamic,AI_CORE,"16,256;12288,256",DT_BF16;DT_BF16,ND;ND,"16,12288",DT_BF16,ND,38.24,bf16
dynamic,AI_CORE,"16,512;12288,512",DT_BF16;DT_BF16,ND;ND,"16,12288",DT_BF16,ND,38.10,bf16
dynamic,AI_CORE,"16,1024;12288,1024",DT_BF16;DT_BF16,ND;ND,"16,12288",DT_BF16,ND,37.80,bf16
dynamic,AI_CORE,"16,2048;12288,2048",DT_BF16;DT_BF16,ND;ND,"16,12288",DT_BF16,ND,38.27,bf16
dynamic,AI_CORE,"16,4096;12288,4096",DT_BF16;DT_BF16,ND;ND,"16,12288",DT_BF16,ND,71.76,bf16
dynamic,AI_CORE,"16,7168;12288,7168",DT_BF16;DT_BF16,ND;ND,"16,12288",DT_BF16,ND,149.12,bf16
dynamic,AI_CORE,"16,8192;12288,8192",DT_BF16;DT_BF16,ND;ND,"16,12288",DT_BF16,ND,155.42,bf16
dynamic,AI_CORE,"16,12288;12288,12288",DT_BF16;DT_BF16,ND;ND,"16,12288",DT_BF16,ND,242.13,bf16
dynamic,AI_CORE,"16,16384;12288,16384",DT_BF16;DT_BF16,ND;ND,"16,12288",DT_BF16,ND,321.75,bf16
dynamic,AI_CORE,"16,256;16384,256",DT_BF16;DT_BF16,ND;ND,"16,16384",DT_BF16,ND,58.02,bf16
dynamic,AI_CORE,"16,512;16384,512",DT_BF16;DT_BF16,ND;ND,"16,16384",DT_BF16,ND,37.95,bf16
dynamic,AI_CORE,"16,1024;16384,1024",DT_BF16;DT_BF16,ND;ND,"16,16384",DT_BF16,ND,37.90,bf16
dynamic,AI_CORE,"16,2048;16384,2048",DT_BF16;DT_BF16,ND;ND,"16,16384",DT_BF16,ND,50.80,bf16
dynamic,AI_CORE,"16,4096;16384,4096",DT_BF16;DT_BF16,ND;ND,"16,16384",DT_BF16,ND,95.49,bf16
dynamic,AI_CORE,"16,7168;16384,7168",DT_BF16;DT_BF16,ND;ND,"16,16384",DT_BF16,ND,213.08,bf16
dynamic,AI_CORE,"16,8192;16384,8192",DT_BF16;DT_BF16,ND;ND,"16,16384",DT_BF16,ND,214.86,bf16
dynamic,AI_CORE,"16,12288;16384,12288",DT_BF16;DT_BF16,ND;ND,"16,16384",DT_BF16,ND,331.17,bf16
dynamic,AI_CORE,"16,16384;16384,16384",DT_BF16;DT_BF16,ND;ND,"16,16384",DT_BF16,ND,442.19,bf16
dynamic,AI_CORE,"32,256;256,256",DT_BF16;DT_BF16,ND;ND,"32,256",DT_BF16,ND,37.71,bf16
dynamic,AI_CORE,"32,512;256,512",DT_BF16;DT_BF16,ND;ND,"32,256",DT_BF16,ND,37.46,bf16
dynamic,AI_CORE,"32,1024;256,1024",DT_BF16;DT_BF16,ND;ND,"32,256",DT_BF16,ND,37.29,bf16
dynamic,AI_CORE,"32,2048;256,2048",DT_BF16;DT_BF16,ND;ND,"32,256",DT_BF16,ND,37.22,bf16
dynamic,AI_CORE,"32,4096;256,4096",DT_BF16;DT_BF16,ND;ND,"32,256",DT_BF16,ND,37.38,bf16
